Date,adidas AG,ALLIANZ SE-REG,AIRBUS SE,BASF SE,BAYER AG-REG,BEIERSDORF AG,BAYERISCHE MOTOREN WERKE AG_,BRENNTAG SE,COMMERZBANK AG,CONTINENTAL AG,COVESTRO AG,MERCEDES-BENZ GROUP AG,DAIMLER TRUCK HOLDING AG,DELIVERY HERO SE,DEUTSCHE BANK AG-REGISTERED,Deutsche Boerse AG_,Deutsche Post AG,DEUTSCHE TELEKOM AG-REG,E.ON SE,FRESENIUS SE & CO KGAA,FRESENIUS MEDICAL CARE AG &,HANNOVER RUECK SE,HEIDELBERGCEMENT AG,HELLOFRESH SE,Henkel AG & Co KGaA,INFINEON TECHNOLOGIES AG,MUENCHENER RUECKVER AG-REG,MTU AERO ENGINES AG,DR ING HC F PORSCHE AG,PUMA SE,QIAGEN N.V.,RHEINMETALL AG,RWE AG,SAP AG,SARTORIUS AG-VORZUG,SIEMENS AG-REG,SIEMENS HEALTHINEERS AG,SIEMENS ENERGY AG,SYMRISE AG,VONOVIA SE,VOLKSWAGEN AG-PREF,ZALANDO SE
2023-09-15,0.0,0.0,-1.0,0.0,0.5142857142857143,0.0,-0.625,0.0,-1.0,0.0,0.0,-0.05555555555555555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.5,0.0
2023-09-18,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,-0.875,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,-0.0625,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,-1.0,0.0,0.0,0.75,0.0
2023-09-19,0.0,0.0,1.0,0.0,0.5,0.0,0.46875,0.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,1.0,0.0,0.0,0.0,0.0
2023-09-20,0.0,0.0,-0.1142857142857143,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.55,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.25396825396825395,0.0,-1.0,0.0,0.0,0.0,0.0
2023-09-21,0.0,1.0,-0.5,0.0,0.0,0.0,0.39285714285714285,0.0,0.0,1.0,0.0,0.12962962962962965,0.0,0.0,0.0,0.0,0.32142857142857145,0.0,-0.9583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,1.0,0.0,0.0,-0.06481481481481483,0.0
2023-09-22,0.0,1.0,-0.8148148148148148,0.0,1.0,0.0,0.17142857142857143,0.0,1.0,1.0,0.0,0.4841269841269841,0.0,0.0,0.0,0.0,-1.0,1.0,-0.4375,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,-0.875,0.0,-1.0,0.0,0.0,-0.017094017094017096,0.0
2023-09-25,0.0,0.0,-0.625,0.0,0.0,0.0,-0.041666666666666664,0.0,0.0,0.9444444444444444,0.0,0.9285714285714286,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.0,1.0,0.24444444444444446,0.0
2023-09-26,0.0,0.0,0.0,0.0,1.0,-1.0,-0.271604938271605,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9375,0.0,0.0,0.027777777777777776,0.0
2023-09-27,0.0,1.0,0.0,0.0,0.0,0.0,0.2380952380952381,0.0,-0.21428571428571427,0.0,0.0,0.05555555555555555,1.0,0.0,0.0,1.0,-1.0,0.0,0.8148148148148148,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.71875,0.0
2023-09-28,0.0,0.0,0.0,-1.0,-0.28125,0.0,0.625,0.0,0.0,-0.33333333333333337,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4166666666666667,0.0,-1.0,-0.2037037037037037,0.0
2023-09-29,0.0,0.0,0.0,0.0,-1.0,0.0,-0.6875,0.0,1.0,1.0,0.0,-0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,-0.9375,0.0,0.0
2023-10-02,0.0,0.0,0.5,0.175,0.0,0.0,0.33333333333333337,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0625,0.0,-0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2023-10-03,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0
2023-10-04,1.0,0.0,1.0,0.0,-1.0,0.0,-0.125,0.0,0.07142857142857142,0.2916666666666667,0.0,0.0,0.0,0.0,-0.46875,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
2023-10-05,0.0,0.0,0.0,0.0,1.0,0.0,0.9166666666666666,0.0,-0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9642857142857143,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9375,-0.05555555555555555,0.0
2023-10-06,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-0.2857142857142857,-1.0
2023-10-09,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9375,0.0,-1.0,-0.4642857142857143,1.0
2023-10-10,-1.0,0.0,0.7428571428571429,0.0,-0.5,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.175,1.0
2023-10-11,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.225,0.0,0.0,-0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0
2023-10-12,-0.96875,0.0,-0.0625,0.0,-0.7222222222222222,1.0,0.0,0.0,-0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.33333333333333337,1.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-13,-0.875,0.0,-0.125,0.0,-0.9305555555555556,0.0,0.0,0.0,-0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023-10-16,0.0,0.0,0.0,1.0,-0.2962962962962963,0.0,0.8928571428571429,0.0,0.15,0.0,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.23958333333333334,0.0
2023-10-17,0.0,0.0,-1.0,-0.0625,-1.0,0.0,-0.4642857142857143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.2592592592592593,0.0
2023-10-18,-0.5625,0.0,0.8095238095238095,-0.5,0.0,1.0,-1.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,-0.875,0.0,-1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.14583333333333334,0.16908212560386474,-1.0
2023-10-19,-1.0,0.0,0.0,0.5,0.0,1.0,0.14285714285714285,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,-1.0,-0.375,0.0
2023-10-20,0.0,0.0,-0.041666666666666664,-0.4166666666666667,-0.375,0.0,0.0,0.0,-0.619047619047619,0.0,0.0,0.0,0.0,0.0,-0.6041666666666666,0.0,1.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,0.0,-1.0,-0.2013888888888889,0.0
2023-10-23,1.0,0.0,0.3333333333333333,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.23232323232323232,0.0
2023-10-24,1.0,0.0,-0.2857142857142857,0.0,-0.24444444444444446,0.0,0.0,0.0,0.46875,0.0,0.0,0.0,0.0,0.0,-0.48888888888888893,0.0,-0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-10-25,1.0,0.0,1.0,1.0,0.9375,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023-10-26,1.0,0.0,0.0,-0.0625,0.9375,0.0,0.0,0.0,-0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-27,0.0,0.0,-0.875,-0.1111111111111111,-1.0,0.0,0.0,0.0,-0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21428571428571427,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.0,-1.0,0.0,0.0
2023-10-30,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-31,0.8571428571428571,0.0,0.9375,-0.71875,0.0,0.0,0.0,0.0,-0.9285714285714286,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0
2023-11-01,0.0,0.0,-0.9166666666666666,-0.8888888888888888,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-02,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
2023-11-03,0.5714285714285714,0.0,0.2916666666666667,1.0,-0.3333333333333333,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.0,-0.19047619047619047,0.0,0.42857142857142855,-0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9375,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0
2023-11-06,0.0,0.0,0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,-0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2023-11-07,-0.5,0.0,0.5833333333333334,1.0,-0.9583333333333334,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.08333333333333333,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2023-11-08,-1.0,0.0,0.1875,1.0,-0.5454545454545454,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.08333333333333333,0.8095238095238095,0.8333333333333334,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07142857142857142,0.0,0.0,0.0,1.0
2023-11-09,0.0,0.0,0.20833333333333334,0.0,-0.125,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.0,1.0,-0.025,-1.0
2023-11-10,0.0,-0.4444444444444444,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.39999999999999997,-0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.24107142857142858,0.75
2023-11-13,0.0,-1.0,-0.4642857142857143,0.5833333333333334,-0.07142857142857142,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.9047619047619048,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.9166666666666666,0.0,0.0,-0.11805555555555555,0.0
2023-11-14,0.0,0.0,-0.4375,0.0,0.0,1.0,0.0,0.0,0.0,-0.9375,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5480769230769231,0.0,0.375,0.0,0.0,0.11851851851851852,0.0625
2023-11-15,0.0,-0.875,-0.15625,0.0,-0.018518518518518517,1.0,0.0,0.0,0.0,-0.875,0.0,0.45535714285714285,0.0,0.0,-1.0,0.0,0.6666666666666667,0.0,0.1111111111111111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041666666666666664,0.0,-0.13131313131313133,0.0,1.0,0.22839506172839505,0.0
2023-11-16,-0.875,-1.0,-0.028571428571428574,0.0,-0.4938271604938272,0.0,0.0,0.0,0.0,-1.0,0.0,0.20454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.11607142857142858,0.0
2023-11-17,0.05555555555555555,0.0,-0.2857142857142857,0.0,0.8035714285714286,0.0,0.6666666666666666,0.0,0.0,1.0,-1.0,0.9166666666666666,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.18181818181818182,0.0
2023-11-20,-0.05555555555555555,0.0,0.33333333333333337,0.0,-0.8666666666666667,0.0,0.125,0.0,1.0,-0.1875,0.0,0.5138888888888888,0.0,0.0,-1.0,0.0,1.0,-0.9375,-0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.375,0.0
2023-11-21,0.0,1.0,-0.8571428571428571,0.0,-0.5555555555555556,0.0,0.3125,0.0,0.0625,-1.0,0.0,0.3508771929824561,1.0,0.0,-0.5,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,-0.925,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,0.2916666666666667,0.0,0.0,0.0,0.4791666666666667,0.0,0.0,0.3148148148148148,0.0
2023-11-22,0.0,0.0,-0.21875,0.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8125,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.12698412698412698,0.0,0.1388888888888889,0.0,0.0,0.18888888888888888,0.0
2023-11-23,-1.0,0.0,-0.8888888888888888,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,1.0,0.0,-0.4166666666666667,0.0,0.0,0.0,0.0,-0.0625,0.8571428571428571,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,-0.0625,0.0,0.0,0.425,0.0,0.05555555555555555,0.0,0.0,0.1171875,0.0
2023-11-24,0.5238095238095238,0.0,1.0,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.5125,0.0
2023-11-27,0.9285714285714286,0.0,1.0,0.0,0.0,0.0,0.19047619047619047,0.0,-1.0,0.0,0.0,-0.9375,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32323232323232326,0.0
2023-11-28,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,-0.9166666666666666,-1.0,1.0,1.0,0.0,-0.33333333333333337,0.9285714285714286,-0.9285714285714286,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.6666666666666667,0.0,0.0,0.0,0.691358024691358,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-11-29,0.0,-1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07142857142857142,1.0,0.9285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-11-30,1.0,0.0,0.38095238095238093,0.5,-0.8888888888888888,0.0,0.359375,0.0,0.0,-0.8125,1.0,0.16666666666666666,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.3703703703703704,0.0,0.0,0.0,0.5,0.8888888888888888,0.0,-1.0,0.0,0.0
2023-12-01,0.0,0.9375,0.08333333333333333,0.0,0.0,0.0,0.375,-1.0,1.0,0.9375,0.0,-0.34285714285714286,0.0,0.0,0.125,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-04,0.0,0.0,0.14814814814814814,-0.2380952380952381,0.0,0.0,0.234375,0.0,0.0,-1.0,0.0,0.2916666666666667,0.0,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,0.0,-1.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0
2023-12-05,-1.0,0.0,0.9444444444444444,0.0,-0.5,0.0,0.5178571428571429,0.0,0.0,-0.125,1.0,-0.125,0.0,0.0,0.0,0.5,0.0,-0.9285714285714286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1111111111111111,0.8888888888888888,0.0,0.5833333333333334,1.0,0.0,0.0,0.0,0.0,0.0
2023-12-06,0.0,0.0,0.9583333333333334,0.2857142857142857,-1.0,0.0,0.3333333333333333,0.0,0.0,-0.25,0.05555555555555555,0.5568181818181818,0.9375,0.0,0.0,0.0,0.875,0.0,0.0,-0.325,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5625,0.0,0.0,-1.0,0.12962962962962965,0.9444444444444444,0.0,0.32954545454545453,0.0,0.25,0.0,0.0,0.0,0.0
2023-12-07,0.0,0.0,1.0,0.475,-1.0,0.0,-0.0625,0.0,0.0,-1.0,-1.0,0.15555555555555556,0.0,0.0,0.9047619047619048,0.0,-0.09375,0.875,0.0,0.0,0.0,-0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6296296296296297,0.71875,0.0,0.5714285714285714,0.0,1.0,0.0,-1.0,0.0,0.0
2023-12-08,0.0,0.0,0.0,-0.619047619047619,0.0,0.0,0.34375,0.0,0.0,0.0625,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.4375,1.0,0.0,0.0,1.0,0.0,0.0
2023-12-11,1.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.08333333333333333,0.0,0.0,0.0,0.0,-0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.28125,0.0,0.0,1.0,0.0,-0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.225,1.0,0.0,-0.2,1.0,-1.0,0.0,0.0,0.0,0.0
2023-12-13,0.0,0.0,0.3333333333333333,0.9047619047619048,0.0,0.0,0.875,0.0,-0.10416666666666667,0.0,1.0,0.07142857142857142,0.0,-1.0,1.0,0.0,-0.2653061224489796,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.1111111111111111,1.0,0.0,0.19642857142857142,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-14,0.0,0.0,0.8571428571428571,0.0,0.37142857142857144,0.0,0.875,0.0,-0.5,0.0,1.0,-0.9523809523809524,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,-1.0,0.0,1.0,0.0,0.0,0.0,0.4166666666666667,0.0,-0.125,0.0,-1.0,0.0,0.0
2023-12-15,0.0,0.0,0.4375,0.0,-0.21875,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,-0.0625,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.90625,1.0,0.0,0.0,0.0,0.0,0.0
2023-12-18,0.0,0.0,-1.0,0.0,-0.3333333333333333,0.0,0.0,0.0,0.875,-0.25,0.0,0.9375,0.0,-1.0,1.0,0.0,0.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0,0.0,0.0,-0.20238095238095238,0.0
2023-12-19,-1.0,0.0,1.0,0.0,-0.07407407407407407,0.0,0.0,0.0,-1.0,1.0,-0.5,0.5142857142857143,0.0,-0.9166666666666666,0.0,0.0,-0.9285714285714286,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.017857142857142856,0.0,0.17857142857142858,0.0,0.0,0.1111111111111111,0.0
